px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
193.479	37.2826	2.29387	-0.233444	-0.202037	193.471	37.2789	193.738	37.3853	2.02462	0.0250452	0.258943
193.479	37.2826	2.29387	-0.233444	-0.202037	193.555	37.4234	193.738	37.3853	2.02462	0.0250452	0
195.979	37.3829	2.67453	0.287261	0.243112	195.991	37.3991	195.762	37.3598	1.92349	-0.072386	0.92755
195.979	37.3829	2.67453	0.287261	0.243112	195.507	37.4891	195.762	37.3598	1.92349	-0.072386	0
197.73	37.7365	2.3189	0.303365	0.104195	197.725	37.7285	197.683	37.2395	1.81869	-0.159495	0.244379
197.73	37.7365	2.3189	0.303365	0.104195	197.582	37.303	197.683	37.2395	1.81869	-0.159495	0
199.295	37.3062	1.78263	-0.340466	-0.345064	199.294	37.2862	199.497	37.0353	1.71212	-0.235529	1.05577
199.295	37.3062	1.78263	-0.340466	-0.345064	199.356	37.3527	199.497	37.0353	1.71212	-0.235529	0
201.529	36.982	2.46533	0.0532505	0.0945976	201.549	36.9973	201.203	36.7587	1.6057	-0.300201	1.11051
201.529	36.982	2.46533	0.0532505	0.0945976	200.932	37.4694	201.203	36.7587	1.6057	-0.300201	0
202.973	36.4679	1.99532	-0.283182	-0.160746	202.962	36.4568	202.801	36.4212	1.50137	-0.353671	0.601473
202.973	36.4679	1.99532	-0.283182	-0.160746	202.65	37.2445	202.801	36.4212	1.50137	-0.353671	0
203.999	36.1909	1.47486	-0.36007	-0.111387	203.991	36.1967	204.294	36.0343	1.40095	-0.396497	0.266556
203.999	36.1909	1.47486	-0.36007	-0.111387	203.809	36.2941	204.294	36.0343	1.40095	-0.396497	0
